"action","score","file","title","category","bodyLines","bodyChars","steps","avgStepBodyChars","sources","generatedBatch","issues"
"улучшить","60","src/content/errors/mysql-oshibka-podklyucheniya.mdx","MySQL: ошибка подключения — как исправить","Базы данных","8","1234","6","258","4","no","body has only 8 non-empty lines; body has only 1234 characters"
"улучшить","60","src/content/errors/mysql-povrezhden-indeks.mdx","MySQL: поврежден индекс — как исправить","Базы данных","8","1232","6","258","4","no","body has only 8 non-empty lines; body has only 1232 characters"
"улучшить","60","src/content/errors/network-dhcp-client-config-error.mdx","DHCP Client: ошибка конфигурации","Сеть","8","1226","6","279","4","no","body has only 8 non-empty lines; body has only 1226 characters"
"улучшить","60","src/content/errors/network-dhcp-client-crashes-after-update.mdx","DHCP Client: вылетает после обновления","Сеть","8","1232","6","276","4","no","body has only 8 non-empty lines; body has only 1232 characters"
"улучшить","60","src/content/errors/network-dhcp-client-high-cpu.mdx","DHCP Client: нагружает процессор","Сеть","8","1226","6","282","4","no","body has only 8 non-empty lines; body has only 1226 characters"
"улучшить","60","src/content/errors/network-dhcp-client-network-timeout.mdx","DHCP Client: ошибка подключения или тайм-аут","Сеть","8","1238","6","264","4","no","body has only 8 non-empty lines; body has only 1238 characters"
"улучшить","60","src/content/errors/network-dhcp-client-permission-denied.mdx","DHCP Client: отказано в доступе","Сеть","8","1225","6","275","4","no","body has only 8 non-empty lines; body has only 1225 characters"
"улучшить","60","src/content/errors/network-dhcp-client-sync-failed.mdx","DHCP Client: не синхронизируется","Сеть","8","1226","6","269","4","no","body has only 8 non-empty lines; body has only 1226 characters"
"улучшить","60","src/content/errors/network-dhcp-client-update-failed.mdx","DHCP Client: ошибка обновления","Сеть","8","1224","6","272","4","no","body has only 8 non-empty lines; body has only 1224 characters"
"улучшить","60","src/content/errors/network-dhcp-client-wont-start.mdx","DHCP Client: не запускается","Сеть","8","1221","6","267","4","no","body has only 8 non-empty lines; body has only 1221 characters"
"улучшить","60","src/content/errors/network-dhcp-ip-271.mdx","DHCP: не выдает IP — как исправить","Сеть","8","1221","7","275","4","no","body has only 8 non-empty lines; body has only 1221 characters"
"улучшить","60","src/content/errors/network-dhcp-ping-275.mdx","DHCP: высокий ping — как исправить","Сеть","8","1221","7","275","4","no","body has only 8 non-empty lines; body has only 1221 characters"
"улучшить","60","src/content/errors/network-dns-ip-266.mdx","DNS: не выдает IP — как исправить","Сеть","8","1219","7","275","4","no","body has only 8 non-empty lines; body has only 1219 characters"
"улучшить","60","src/content/errors/network-dns-ping-270.mdx","DNS: высокий ping — как исправить","Сеть","8","1219","7","275","4","no","body has only 8 non-empty lines; body has only 1219 characters"
"улучшить","60","src/content/errors/network-dns-resolver-config-error.mdx","DNS Resolver: ошибка конфигурации","Сеть","8","1228","6","279","4","no","body has only 8 non-empty lines; body has only 1228 characters"
"улучшить","60","src/content/errors/network-dns-resolver-crashes-after-update.mdx","DNS Resolver: вылетает после обновления","Сеть","8","1234","6","277","4","no","body has only 8 non-empty lines; body has only 1234 characters"
"улучшить","60","src/content/errors/network-dns-resolver-high-cpu.mdx","DNS Resolver: нагружает процессор","Сеть","8","1228","6","282","4","no","body has only 8 non-empty lines; body has only 1228 characters"
"улучшить","60","src/content/errors/network-dns-resolver-network-timeout.mdx","DNS Resolver: ошибка подключения или тайм-аут","Сеть","8","1240","6","264","4","no","body has only 8 non-empty lines; body has only 1240 characters"
"улучшить","60","src/content/errors/network-dns-resolver-permission-denied.mdx","DNS Resolver: отказано в доступе","Сеть","8","1227","6","276","4","no","body has only 8 non-empty lines; body has only 1227 characters"
"улучшить","60","src/content/errors/network-dns-resolver-sync-failed.mdx","DNS Resolver: не синхронизируется","Сеть","8","1228","6","269","4","no","body has only 8 non-empty lines; body has only 1228 characters"
"улучшить","60","src/content/errors/network-dns-resolver-update-failed.mdx","DNS Resolver: ошибка обновления","Сеть","8","1226","6","272","4","no","body has only 8 non-empty lines; body has only 1226 characters"
"улучшить","60","src/content/errors/network-dns-resolver-wont-start.mdx","DNS Resolver: не запускается","Сеть","8","1223","6","268","4","no","body has only 8 non-empty lines; body has only 1223 characters"
"улучшить","60","src/content/errors/network-openvpn-crashes-after-update.mdx","OpenVPN: вылетает после обновления","Сеть","8","1224","6","276","4","no","body has only 8 non-empty lines; body has only 1224 characters"
"улучшить","60","src/content/errors/network-openvpn-permission-denied.mdx","OpenVPN: отказано в доступе","Сеть","8","1217","6","275","4","no","body has only 8 non-empty lines; body has only 1217 characters"
"улучшить","60","src/content/errors/network-openvpn-sync-failed.mdx","OpenVPN: не синхронизируется","Сеть","8","1218","6","268","4","no","body has only 8 non-empty lines; body has only 1218 characters"
"улучшить","60","src/content/errors/network-openvpn-wont-start.mdx","OpenVPN: не запускается","Сеть","8","1213","6","267","4","no","body has only 8 non-empty lines; body has only 1213 characters"
"улучшить","60","src/content/errors/nfs-mount-failed-linux.mdx","NFS mount failed: как исправить ошибку монтирования NFS в Linux","Linux","8","1242","6","250","4","no","body has only 8 non-empty lines; body has only 1242 characters"
"улучшить","60","src/content/errors/npm-eacces-permission-fix.mdx","npm ERR! EACCES: как исправить ошибку доступа при установке пакетов","Программирование","8","1261","6","249","4","no","body has only 8 non-empty lines; body has only 1261 characters"
"улучшить","60","src/content/errors/nvidia-gpu-ne-opredelyaetsya-drayver.mdx","NVIDIA GPU: не определяется драйвер — как исправить","Оборудование","8","1244","6","260","4","no","body has only 8 non-empty lines; body has only 1244 characters"
"улучшить","60","src/content/errors/nvidia-gpu-nizkaya-proizvoditelnost.mdx","NVIDIA GPU: низкая производительность — как исправить","Оборудование","8","1246","6","262","4","no","body has only 8 non-empty lines; body has only 1246 characters"
"улучшить","60","src/content/errors/nvidia-gpu-oshibka-ustroystva.mdx","NVIDIA GPU: ошибка устройства — как исправить","Оборудование","8","1238","6","260","4","no","body has only 8 non-empty lines; body has only 1238 characters"
"улучшить","60","src/content/errors/nvidia-gpu-otvalivaetsya-posle-sna.mdx","NVIDIA GPU: отваливается после сна — как исправить","Оборудование","8","1243","6","260","4","no","body has only 8 non-empty lines; body has only 1243 characters"
"улучшить","60","src/content/errors/oborudovanie-nvidia-fps-drop-after-driver-update-ustranenie-nizkogo-fps-posle-obnovleniya-draive.mdx","Устранение низкого FPS после обновления драйверов NVIDIA","Оборудование","8","1295","6","401","4","no","body has only 8 non-empty lines; body has only 1295 characters"
